pid,item_id,family,answer,correct,resp_type,route,seen
R_91xFvPuhzoLYe09,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_91xFvPuhzoLYe09,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_91xFvPuhzoLYe09,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_91xFvPuhzoLYe09,bcrt_q2,BCRT,400$,1.0,2.0,rule_numeric_correct,0
R_91xFvPuhzoLYe09,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_91xFvPuhzoLYe09,bcrt_q4,BCRT,4,0.0,0.0,rule_other,0
R_91xFvPuhzoLYe09,bcrt_q5,BCRT,his son's,0.0,0.0,rule_other,0
R_91xFvPuhzoLYe09,bcrt_q6,BCRT,depends if anne is married or not,0.0,0.0,rule_other,0
R_9Y5jqFKG2qMXrMH,crt2_q1,CRT2,3rd,0.0,0.0,rule_other,0
R_9Y5jqFKG2qMXrMH,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9Y5jqFKG2qMXrMH,crt2_q3,CRT2,idk,0.0,0.0,rule_other,0
R_9Y5jqFKG2qMXrMH,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9Y5jqFKG2qMXrMH,bcrt_q1,BCRT,6,0.0,0.0,rule_other,1
R_9Y5jqFKG2qMXrMH,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_9Y5jqFKG2qMXrMH,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_9Y5jqFKG2qMXrMH,bcrt_q4,BCRT,2,0.0,0.0,rule_other,0
R_9Y5jqFKG2qMXrMH,bcrt_q5,BCRT,idk,0.0,0.0,rule_other,0
R_9Y5jqFKG2qMXrMH,bcrt_q6,BCRT,we don't know if anne is married or not,0.0,0.0,rule_other,0
R_42DGL2I53q6AtnU,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_42DGL2I53q6AtnU,crt2_q2,CRT2,8 sheep,1.0,2.0,rule_exact_correct,1
R_42DGL2I53q6AtnU,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_42DGL2I53q6AtnU,crt2_q4,CRT2,"0, it's a hole",0.0,0.0,rule_other,1
R_42DGL2I53q6AtnU,bcrt_q1,BCRT,1 hour from when you start taking the pills,1.0,2.0,rule_numeric_correct,0
R_42DGL2I53q6AtnU,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,1
R_42DGL2I53q6AtnU,bcrt_q3,BCRT,8 days,1.0,2.0,rule_numeric_correct,1
R_42DGL2I53q6AtnU,bcrt_q4,BCRT,3 hours,0.0,0.0,rule_other,0
R_42DGL2I53q6AtnU,bcrt_q5,BCRT,his son's portrait,0.0,0.0,rule_other,1
R_42DGL2I53q6AtnU,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9zAUnGRFYT3T1fY,crt2_q1,CRT2,2,1.0,2.0,rule_exact_correct,0
R_9zAUnGRFYT3T1fY,crt2_q2,CRT2,7,0.0,1.0,rule_exact_intuitive,0
R_9zAUnGRFYT3T1fY,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9zAUnGRFYT3T1fY,crt2_q4,CRT2,9,0.0,1.0,rule_regex_intuitive,0
R_9zAUnGRFYT3T1fY,bcrt_q1,BCRT,8,0.0,0.0,rule_other,0
R_9zAUnGRFYT3T1fY,bcrt_q2,BCRT,8,0.0,0.0,rule_other,0
R_9zAUnGRFYT3T1fY,bcrt_q3,BCRT,9,0.0,1.0,rule_exact_intuitive,0
R_9zAUnGRFYT3T1fY,bcrt_q4,BCRT,4,0.0,0.0,rule_other,0
R_9zAUnGRFYT3T1fY,bcrt_q5,BCRT,son,1.0,2.0,rule_exact_correct,0
R_9zAUnGRFYT3T1fY,bcrt_q6,BCRT,no,0.0,1.0,rule_exact_intuitive,0
R_448C7cW8wSXpC6o,crt2_q1,CRT2,1st,0.0,1.0,rule_exact_intuitive,0
R_448C7cW8wSXpC6o,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_448C7cW8wSXpC6o,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_448C7cW8wSXpC6o,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_448C7cW8wSXpC6o,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_448C7cW8wSXpC6o,bcrt_q2,BCRT,300,0.0,1.0,rule_exact_intuitive,0
R_448C7cW8wSXpC6o,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_448C7cW8wSXpC6o,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_448C7cW8wSXpC6o,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,1
R_448C7cW8wSXpC6o,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9tnHNQwVXmXn7Vj,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_9tnHNQwVXmXn7Vj,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9tnHNQwVXmXn7Vj,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9tnHNQwVXmXn7Vj,crt2_q4,CRT2,0,1.0,2.0,rule_exact_correct,0
R_9tnHNQwVXmXn7Vj,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_9tnHNQwVXmXn7Vj,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_9tnHNQwVXmXn7Vj,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,1
R_9tnHNQwVXmXn7Vj,bcrt_q4,BCRT,it never cover it,1.0,2.0,rule_phrase_correct,0
R_9tnHNQwVXmXn7Vj,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_9tnHNQwVXmXn7Vj,bcrt_q6,BCRT,no idea didn't mention anne is married,0.0,0.0,rule_other,0
R_49s5JaRFUTihinG,crt2_q1,CRT2,2,1.0,2.0,rule_exact_correct,1
R_49s5JaRFUTihinG,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_49s5JaRFUTihinG,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_49s5JaRFUTihinG,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_49s5JaRFUTihinG,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_49s5JaRFUTihinG,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_49s5JaRFUTihinG,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_49s5JaRFUTihinG,bcrt_q4,BCRT,4,0.0,0.0,rule_other,0
R_49s5JaRFUTihinG,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_49s5JaRFUTihinG,bcrt_q6,BCRT,unsure,0.0,1.0,rule_exact_intuitive,0
R_4Etpbd36eElVfi7,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_4Etpbd36eElVfi7,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_4Etpbd36eElVfi7,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4Etpbd36eElVfi7,crt2_q4,CRT2,27/1728,0.0,0.0,rule_other,0
R_4Etpbd36eElVfi7,bcrt_q1,BCRT,1.5 hrs,0.0,0.0,rule_other,0
R_4Etpbd36eElVfi7,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_4Etpbd36eElVfi7,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,1
R_4Etpbd36eElVfi7,bcrt_q4,BCRT,3 hours,0.0,0.0,rule_other,0
R_4Etpbd36eElVfi7,bcrt_q5,BCRT,the man's son,1.0,2.0,rule_exact_correct,0
R_4Etpbd36eElVfi7,bcrt_q6,BCRT,no,0.0,1.0,rule_exact_intuitive,0
R_9ceigsEeDCxgZmh,crt2_q1,CRT2,1st,0.0,1.0,rule_exact_intuitive,1
R_9ceigsEeDCxgZmh,crt2_q2,CRT2,7,0.0,1.0,rule_exact_intuitive,0
R_9ceigsEeDCxgZmh,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9ceigsEeDCxgZmh,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9ceigsEeDCxgZmh,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_9ceigsEeDCxgZmh,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_9ceigsEeDCxgZmh,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,1
R_9ceigsEeDCxgZmh,bcrt_q4,BCRT,2.67 hours,0.0,1.0,rule_fuzzy_intuitive,0
R_9ceigsEeDCxgZmh,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_9ceigsEeDCxgZmh,bcrt_q6,BCRT,unclear??? don't know if anne is married,0.0,0.0,rule_other,0
R_4Qrr4Sxrf7MWyC0,crt2_q1,CRT2,you are now in second place.,1.0,2.0,rule_fuzzy_correct,1
R_4Qrr4Sxrf7MWyC0,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_4Qrr4Sxrf7MWyC0,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4Qrr4Sxrf7MWyC0,crt2_q4,CRT2,0,1.0,2.0,rule_exact_correct,1
R_4Qrr4Sxrf7MWyC0,bcrt_q1,BCRT,1 hour,1.0,2.0,rule_exact_correct,1
R_4Qrr4Sxrf7MWyC0,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_4Qrr4Sxrf7MWyC0,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,1
R_4Qrr4Sxrf7MWyC0,bcrt_q4,BCRT,the tide will never cover 3 rungs as long as the ladder stays attached to the ship.,1.0,2.0,rule_phrase_correct,1
R_4Qrr4Sxrf7MWyC0,bcrt_q5,BCRT,the man is looking at a portrait of his son,0.0,0.0,rule_other,1
R_4Qrr4Sxrf7MWyC0,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,1
R_4FEe0xLd6itwVFL,crt2_q1,CRT2,2,1.0,2.0,rule_exact_correct,1
R_4FEe0xLd6itwVFL,crt2_q2,CRT2,0,0.0,0.0,rule_other,1
R_4FEe0xLd6itwVFL,crt2_q3,CRT2,june,0.0,1.0,rule_exact_intuitive,1
R_4FEe0xLd6itwVFL,crt2_q4,CRT2,9,0.0,1.0,rule_regex_intuitive,1
R_4FEe0xLd6itwVFL,bcrt_q1,BCRT,1.5hour,0.0,0.0,rule_other,1
R_4FEe0xLd6itwVFL,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_4FEe0xLd6itwVFL,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,1
R_4FEe0xLd6itwVFL,bcrt_q4,BCRT,never,1.0,2.0,rule_exact_correct,1
R_4FEe0xLd6itwVFL,bcrt_q5,BCRT,step brother,0.0,0.0,rule_other,1
R_4FEe0xLd6itwVFL,bcrt_q6,BCRT,no,0.0,1.0,rule_exact_intuitive,1
R_4K2wWM1201O7BbJ,crt2_q1,CRT2,1,0.0,1.0,rule_exact_intuitive,1
R_4K2wWM1201O7BbJ,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_4K2wWM1201O7BbJ,crt2_q3,CRT2,june,0.0,1.0,rule_exact_intuitive,1
R_4K2wWM1201O7BbJ,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_4K2wWM1201O7BbJ,bcrt_q1,BCRT,1.5hour,0.0,0.0,rule_other,1
R_4K2wWM1201O7BbJ,bcrt_q2,BCRT,100,0.0,0.0,rule_other,1
R_4K2wWM1201O7BbJ,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,1
R_4K2wWM1201O7BbJ,bcrt_q4,BCRT,1.5,0.0,0.0,rule_other,1
R_4K2wWM1201O7BbJ,bcrt_q5,BCRT,grandfather,0.0,0.0,rule_other,1
R_4K2wWM1201O7BbJ,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,1
R_2hBdnry1AtOl99m,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,1
R_2hBdnry1AtOl99m,crt2_q2,CRT2,7,0.0,1.0,rule_exact_intuitive,1
R_2hBdnry1AtOl99m,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_2hBdnry1AtOl99m,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_2hBdnry1AtOl99m,bcrt_q1,BCRT,1h,1.0,2.0,rule_numeric_correct,1
R_2hBdnry1AtOl99m,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_2hBdnry1AtOl99m,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,1
R_2hBdnry1AtOl99m,bcrt_q4,BCRT,1.25h,0.0,0.0,rule_other,1
R_2hBdnry1AtOl99m,bcrt_q5,BCRT,the man is looking at a portrait of his son.,0.0,0.0,rule_other,1
R_2hBdnry1AtOl99m,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,1
R_9viZJcOtFe2UMZI,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,1
R_9viZJcOtFe2UMZI,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_9viZJcOtFe2UMZI,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9viZJcOtFe2UMZI,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9viZJcOtFe2UMZI,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_9viZJcOtFe2UMZI,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_9viZJcOtFe2UMZI,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_9viZJcOtFe2UMZI,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_9viZJcOtFe2UMZI,bcrt_q5,BCRT,great grandpa,0.0,0.0,rule_other,0
R_9viZJcOtFe2UMZI,bcrt_q6,BCRT,unclear,0.0,0.0,rule_other,0
R_9qCqgxLFaxmotAR,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_9qCqgxLFaxmotAR,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9qCqgxLFaxmotAR,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9qCqgxLFaxmotAR,crt2_q4,CRT2,27 cubic feet,0.0,0.0,rule_other,0
R_9qCqgxLFaxmotAR,bcrt_q1,BCRT,90 minutes,0.0,1.0,rule_exact_intuitive,0
R_9qCqgxLFaxmotAR,bcrt_q2,BCRT,300,0.0,1.0,rule_exact_intuitive,1
R_9qCqgxLFaxmotAR,bcrt_q3,BCRT,7 days,0.0,0.0,rule_other,0
R_9qCqgxLFaxmotAR,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_9qCqgxLFaxmotAR,bcrt_q5,BCRT,his niece?,0.0,0.0,rule_other,0
R_9qCqgxLFaxmotAR,bcrt_q6,BCRT,"i dont know if anne is married, i cant say",0.0,0.0,rule_other,0
R_4IuXMRl31zVDX2Z,crt2_q1,CRT2,first,0.0,1.0,rule_exact_intuitive,0
R_4IuXMRl31zVDX2Z,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_4IuXMRl31zVDX2Z,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_4IuXMRl31zVDX2Z,crt2_q4,CRT2,0,1.0,2.0,rule_exact_correct,0
R_4IuXMRl31zVDX2Z,bcrt_q1,BCRT,1 hour,1.0,2.0,rule_exact_correct,0
R_4IuXMRl31zVDX2Z,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_4IuXMRl31zVDX2Z,bcrt_q3,BCRT,8 days,1.0,2.0,rule_numeric_correct,0
R_4IuXMRl31zVDX2Z,bcrt_q4,BCRT,the rung will never be covered by water because the ladder rises with the tide,1.0,2.0,rule_phrase_correct,0
R_4IuXMRl31zVDX2Z,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_4IuXMRl31zVDX2Z,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9f8TBp2vAQXd329,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,0
R_9f8TBp2vAQXd329,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9f8TBp2vAQXd329,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9f8TBp2vAQXd329,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9f8TBp2vAQXd329,bcrt_q1,BCRT,1 hour,1.0,2.0,rule_exact_correct,0
R_9f8TBp2vAQXd329,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_9f8TBp2vAQXd329,bcrt_q3,BCRT,8 days,1.0,2.0,rule_numeric_correct,0
R_9f8TBp2vAQXd329,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_9f8TBp2vAQXd329,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_9f8TBp2vAQXd329,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9QLchgtc6B8476G,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,1
R_9QLchgtc6B8476G,crt2_q2,CRT2,7,0.0,1.0,rule_exact_intuitive,0
R_9QLchgtc6B8476G,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9QLchgtc6B8476G,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9QLchgtc6B8476G,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_9QLchgtc6B8476G,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_9QLchgtc6B8476G,bcrt_q3,BCRT,"9 days, 10 days+nights",0.0,0.0,rule_other,0
R_9QLchgtc6B8476G,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_9QLchgtc6B8476G,bcrt_q5,BCRT,himself?,0.0,1.0,rule_fuzzy_intuitive,0
R_9QLchgtc6B8476G,bcrt_q6,BCRT,"if anne is married, then yes she is looking at george who is not married. if anne is not married, also yes, jack who is married is looking at her.",1.0,2.0,rule_phrase_correct,0
R_93vFP1P8RlZwhtL,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_93vFP1P8RlZwhtL,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_93vFP1P8RlZwhtL,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_93vFP1P8RlZwhtL,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_93vFP1P8RlZwhtL,bcrt_q1,BCRT,90mins,0.0,0.0,rule_other,1
R_93vFP1P8RlZwhtL,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_93vFP1P8RlZwhtL,bcrt_q3,BCRT,7,0.0,0.0,rule_other,1
R_93vFP1P8RlZwhtL,bcrt_q4,BCRT,2.7h,0.0,0.0,rule_other,1
R_93vFP1P8RlZwhtL,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,1
R_93vFP1P8RlZwhtL,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,1
R_41Ba1as7ba32vsJ,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_41Ba1as7ba32vsJ,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_41Ba1as7ba32vsJ,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_41Ba1as7ba32vsJ,crt2_q4,CRT2,27 cubic feet,0.0,0.0,rule_other,0
R_41Ba1as7ba32vsJ,bcrt_q1,BCRT,1 hour,1.0,2.0,rule_exact_correct,1
R_41Ba1as7ba32vsJ,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_41Ba1as7ba32vsJ,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,1
R_41Ba1as7ba32vsJ,bcrt_q4,BCRT,3 hours,0.0,0.0,rule_other,0
R_41Ba1as7ba32vsJ,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_41Ba1as7ba32vsJ,bcrt_q6,BCRT,can't tell unless information about anne is provided,0.0,0.0,rule_other,0
R_9Z7mlqmSLzfiFhf,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_9Z7mlqmSLzfiFhf,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_9Z7mlqmSLzfiFhf,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9Z7mlqmSLzfiFhf,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9Z7mlqmSLzfiFhf,bcrt_q1,BCRT,1 hour,1.0,2.0,rule_exact_correct,1
R_9Z7mlqmSLzfiFhf,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_9Z7mlqmSLzfiFhf,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,1
R_9Z7mlqmSLzfiFhf,bcrt_q4,BCRT,3,0.0,0.0,rule_other,0
R_9Z7mlqmSLzfiFhf,bcrt_q5,BCRT,son,1.0,2.0,rule_exact_correct,0
R_9Z7mlqmSLzfiFhf,bcrt_q6,BCRT,no idea,0.0,0.0,rule_other,0
R_41yLbDAOwRjV9ZD,crt2_q1,CRT2,first,0.0,1.0,rule_exact_intuitive,0
R_41yLbDAOwRjV9ZD,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_41yLbDAOwRjV9ZD,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_41yLbDAOwRjV9ZD,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_41yLbDAOwRjV9ZD,bcrt_q1,BCRT,1.5 hours,0.0,1.0,rule_exact_intuitive,0
R_41yLbDAOwRjV9ZD,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_41yLbDAOwRjV9ZD,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,0
R_41yLbDAOwRjV9ZD,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_41yLbDAOwRjV9ZD,bcrt_q5,BCRT,his son,1.0,2.0,rule_exact_correct,0
R_41yLbDAOwRjV9ZD,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9AMDoqFupvbMn0u,crt2_q1,CRT2,second place,1.0,2.0,rule_exact_correct,1
R_9AMDoqFupvbMn0u,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_9AMDoqFupvbMn0u,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_9AMDoqFupvbMn0u,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9AMDoqFupvbMn0u,bcrt_q1,BCRT,1hr,1.0,2.0,rule_exact_correct,0
R_9AMDoqFupvbMn0u,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,0
R_9AMDoqFupvbMn0u,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,1
R_9AMDoqFupvbMn0u,bcrt_q4,BCRT,4,0.0,0.0,rule_other,0
R_9AMDoqFupvbMn0u,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_9AMDoqFupvbMn0u,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_9FM1heUaLdVQUsx,crt2_q1,CRT2,first,0.0,1.0,rule_exact_intuitive,0
R_9FM1heUaLdVQUsx,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9FM1heUaLdVQUsx,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9FM1heUaLdVQUsx,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9FM1heUaLdVQUsx,bcrt_q1,BCRT,2 hours,0.0,0.0,rule_other,0
R_9FM1heUaLdVQUsx,bcrt_q2,BCRT,$300,0.0,1.0,rule_exact_intuitive,0
R_9FM1heUaLdVQUsx,bcrt_q3,BCRT,10 days,0.0,0.0,rule_other,0
R_9FM1heUaLdVQUsx,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_9FM1heUaLdVQUsx,bcrt_q5,BCRT,step brother?,0.0,0.0,rule_other,0
R_9FM1heUaLdVQUsx,bcrt_q6,BCRT,yes? or maybe an unmarried person is looking at another unmarried person,1.0,2.0,rule_phrase_correct,0
R_9IYl1rZSCRvKRkD,crt2_q1,CRT2,second,1.0,2.0,rule_exact_correct,1
R_9IYl1rZSCRvKRkD,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_9IYl1rZSCRvKRkD,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,0
R_9IYl1rZSCRvKRkD,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,0
R_9IYl1rZSCRvKRkD,bcrt_q1,BCRT,30 minutes,1.0,2.0,rule_fuzzy_correct,0
R_9IYl1rZSCRvKRkD,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_9IYl1rZSCRvKRkD,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
R_9IYl1rZSCRvKRkD,bcrt_q4,BCRT,4 hours,0.0,1.0,rule_exact_intuitive,0
R_9IYl1rZSCRvKRkD,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,0
R_9IYl1rZSCRvKRkD,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,0
R_4jBC0qyqsZWEaQL,crt2_q1,CRT2,first,0.0,1.0,rule_exact_intuitive,1
R_4jBC0qyqsZWEaQL,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,1
R_4jBC0qyqsZWEaQL,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4jBC0qyqsZWEaQL,crt2_q4,CRT2,27,0.0,1.0,rule_regex_intuitive,1
R_4jBC0qyqsZWEaQL,bcrt_q1,BCRT,1 and half hour,1.0,2.0,rule_numeric_correct,1
R_4jBC0qyqsZWEaQL,bcrt_q2,BCRT,400,1.0,2.0,rule_exact_correct,1
R_4jBC0qyqsZWEaQL,bcrt_q3,BCRT,8,1.0,2.0,rule_exact_correct,1
R_4jBC0qyqsZWEaQL,bcrt_q4,BCRT,4h,0.0,0.0,rule_other,1
R_4jBC0qyqsZWEaQL,bcrt_q5,BCRT,himself,0.0,1.0,rule_exact_intuitive,1
R_4jBC0qyqsZWEaQL,bcrt_q6,BCRT,yes,1.0,2.0,rule_exact_correct,1
R_4fEgJqtJj1UGFQQ,crt2_q1,CRT2,first,0.0,1.0,rule_exact_intuitive,1
R_4fEgJqtJj1UGFQQ,crt2_q2,CRT2,8,1.0,2.0,rule_exact_correct,0
R_4fEgJqtJj1UGFQQ,crt2_q3,CRT2,emily,1.0,2.0,rule_exact_correct,1
R_4fEgJqtJj1UGFQQ,crt2_q4,CRT2,9,0.0,1.0,rule_regex_intuitive,0
R_4fEgJqtJj1UGFQQ,bcrt_q1,BCRT,30 min,0.0,0.0,rule_other,0
R_4fEgJqtJj1UGFQQ,bcrt_q2,BCRT,$400,1.0,2.0,rule_exact_correct,0
R_4fEgJqtJj1UGFQQ,bcrt_q3,BCRT,10,0.0,1.0,rule_exact_intuitive,0
